source,dia,hermandad,paso,anio,banda_raw,orig_line
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1986,B. del Maestro Patón,1982 – 1991: B. del Maestro Patón
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1987,B. del Maestro Patón,1982 – 1991: B. del Maestro Patón
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1988,B. del Maestro Patón,1982 – 1991: B. del Maestro Patón
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1989,B. del Maestro Patón,1982 – 1991: B. del Maestro Patón
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1990,B. del Maestro Patón,1982 – 1991: B. del Maestro Patón
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1991,B. del Maestro Patón,1982 – 1991: B. del Maestro Patón
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1992,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1993,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1994,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1995,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1996,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1997,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1998,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,1999,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2000,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2001,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2002,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2003,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2004,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2005,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2006,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2007,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2008,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2009,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2010,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2011,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2012,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2013,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2014,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
foro-2026-costalero_prado-carrera,Domingo de Ramos,AMARGURA,Paso Cristo,2015,CyT Cristo de las Tres Caídas,1992 – 2026: CyT Cristo de las Tres Caídas
